0.0343242	0.0335193	0.0272236	0.0168067	-1	1.76
0.0305007	0.0281501	0.0247131	0.0372548	1.41421	2.148
0.0290235	0.0263092	0.0209472	0.0273444	1	3.032
0.0304138	0.0282268	0.0246346	0.0430255	6.7082	1.68
0.0296318	0.0276131	0.0245561	0.0565739	19.2354	1.12
0.0299793	0.027383	0.0249484	0.0505524	17.088	1.76
0.0349325	0.0357438	0.0304403	0.0210719	-1	1.996
0.0325863	0.031525	0.0275374	0.026968	-1	2.062
0.0320649	0.0309114	0.0297342	0.0476671	87.983	0.55
0.0308483	0.0288404	0.0259683	0.049047	128.693	1.2
0.0348456	0.0316784	0.0314602	0.0484198	9.8995	0.08
0.0316304	0.0304512	0.0296557	0.0590829	16.9706	0.176
0.0354539	0.0344398	0.0364028	0.0595847	10	5.021538462
0.0298924	0.0276131	0.0234578	0.0550685	3.16228	6.352
0.0326732	0.0324455	0.0334215	0.0623446	9.48683	17.812
0.0291973	0.0267694	0.0233793	0.0548176	12	17.94
0.028589	0.0261557	0.0213395	0.0630973	24.7588	15.204
0.0279807	0.0241614	0.0185936	0.0627209	24.8395	7.184
0.0287628	0.0259256	0.0200058	0.0592083	23	3.228
0.028589	0.0257722	0.0204765	0.0574521	8.48528	5.972
0.0334552	0.0336728	0.0316955	0.0278462	-1	4.524
0.0304138	0.0275364	0.0237716	0.0529359	4.12311	0.533333333
0.0287628	0.0258489	0.0214179	0.061341	33.9559	0.372
0.0284152	0.0248518	0.0211826	0.0540649	30	0.272
0.0312828	0.029454	0.0253407	0.0653553	7.28011	1.41
0.0322387	0.0304512	0.0323232	0.0496742	10.6301	3.7
0.0363229	0.036971	0.0378935	0.0560721	8.94427	9.2
0.0318042	0.0297608	0.0259683	0.0561976	6.40312	3.2125
0.0341504	0.0326756	0.0322447	0.0555703	4.24264	4
0.0347587	0.0357438	0.0381288	0.0497997	2.23607	4.688
0.0307614	0.0302211	0.0275374	0.0572012	12.7279	28.576
0.0284152	0.0267694	0.0215749	0.067488	11.3137	30.136
0.02772	0.0257722	0.0196919	0.0647281	12.8062	7.424
0.0335421	0.0313716	0.0287927	0.0544413	17.6918	0.033333333
0.0317173	0.0274597	0.0251053	0.0431509	27.8568	0.066666667
0.0315435	0.0279966	0.0245561	0.0470398	6.40312	0.036855037
0.0320649	0.0293773	0.0241639	0.0370039	2.82843	0.037593985
0.0337159	0.0319853	0.0249484	0.0277207	-1	0.2
0.0351063	0.0337495	0.0254976	0.0190648	-1	0.03649635
0.031109	0.0283035	0.0277728	0.0492979	14.8661	0.152
0.0310221	0.0287637	0.0270667	0.0545667	11.6619	0.17
0.0297187	0.0265393	0.0207903	0.0206956	-1	1.66
0.0317173	0.0309114	0.0281651	0.0568248	7.61577	2.568
0.0293711	0.0269228	0.0226732	0.0299788	1	0
0.0333684	0.0333659	0.0341276	0.0550685	9.21954	0.912
0.0305007	0.0276898	0.0240854	0.0412692	2	1.296
0.0388429	0.0406528	0.0407963	0.047918	2	3.948
0.0369312	0.0378915	0.0375797	0.0397638	1	11.66
0.033629	0.0310648	0.0298911	0.0407674	2	16.48
0.0345849	0.0330591	0.0315386	0.0467889	2	9.92
0.0325863	0.0302978	0.0285573	0.0481689	7.07107	0
0.0329339	0.032062	0.0305972	0.0499251	2.23607	29.384
0.0324994	0.030758	0.0253407	0.0240827	-1	16.36
0.0326732	0.0306813	0.0258899	0.0248354	-1	11.452
0.0365836	0.0355137	0.0357752	0.051556	2	12.872
0.0307614	0.0273063	0.0226732	0.0348713	1.41421	8.392
0.0300662	0.0279199	0.0247131	0.0572012	11.4018	11.985
0.0307614	0.0279966	0.0251838	0.0569503	8.544	7.84
0.0280676	0.0233177	0.0194566	0.0270935	7.2111	0.586666667
0.0329339	0.0309114	0.0295773	0.0343695	1.41421	1.564
0.0286759	0.024008	0.0194566	0.0348713	10.8167	2.976
0.0298924	0.0262325	0.0217318	0.0554449	18.3848	0.584
0.0315435	0.0290705	0.0237716	0.0627209	5.38516	0.672
0.0284152	0.0259256	0.0208688	0.0647281	53.4603	0.692
0.0285021	0.0251586	0.0210257	0.0605883	51.2445	0.728
0.0291104	0.026079	0.0208688	0.0329896	1	0.608
0.0288497	0.0257722	0.0225948	0.0485452	2	0.476
0.0284152	0.0249285	0.019535	0.0622191	121.396	0.656
0.0281545	0.0246984	0.020398	0.0431509	115.966	0.6
0.0278938	0.0246984	0.0198488	0.0545667	16.9706	0.548
0.0281545	0.0243148	0.0196919	0.0587065	14.1421	0.416
0.0279807	0.024545	0.0201627	0.0605883	13.4536	0.52
0.0279807	0.024545	0.0201627	0.0570757	14.1421	0.592
0.0278938	0.024545	0.019535	0.0595847	12	0.596
0.0279807	0.0249285	0.0196919	0.0608392	11.6619	0.592
0.0289366	0.0262325	0.0213395	0.0625955	21	0.516
0.0287628	0.0255421	0.0211826	0.0583302	26.8701	0.56
